GID;MSGID;en;th;jp;zh
;B062FD17451718AF8DCA0EA781A4381B;"     Ah, yeah, unfortunately, we’re out of hands. I’m out of ingredients for the mushroom stews and pie. If you be so generous as to help me, I need 10 mushrooms and 10 forest berries. You can find them in the nearest village. As a reward, I’ll give you something valuable with which you can cook own tasty dishes.
			Take quest:";"      啊，遗憾的是，我已经没有炖蘑菇和派的材料了。请您帮我找来10个蘑菇和10个森林浆果。你可以在最近的村庄里找到它们。作为奖励，我将给你一些有价值的东西，你可以用它来做自己的美味佳肴。
			接受任务:"
;58FEEEB64BC8E3400BBA2785C167D96A;+
;5ADA8C5D47DA71B9A61E338FE2BDD97F;+
;670F5EC54729EBC41C621F9351DF72A0;+
;A51B589D4D0ED683700A47A6FD0405F5;+
;A5AF4DD046DBE00F366CA781E6F6C8F3;+
;D5BFE4DD4AD52CF759161DAE16A50532;+
;288A332145DCC4277A28EEA98F97CFDE;+23
;07614DD34AD113FD1C581F9323C66D95;+3
;7B5528BE4BF063FDDA1DFDB30AD5A606;+3
;CE24E7A244714EDD2E1C758D357DDA58;+3
;618171DE49AD91B9FD7A7DBA3A48BC98;+58
;1CF5A51F415FB5CC2E41DCB890EBCD1C;-
;1EFEF44448B174E7C63E4BA29690BF0E;-
;2711D03540E6416599A441B2F90B527C;-
;2989B16745DF181828DA3EAAF2588033;-
;FE86E97F47C2D9379B5C1AA9534A2150;-
;1959EFF94E372419D05D0F8D2F39E92E;"- "
;B15E71694201F4D6173BA99750AB1261;"- This is a tech tree entry";"- 这是一个科技树条目"
;0E6F99CC4D09E9DF00B965BD93E7881F;-3
;4062AD884110E5318B38CBB034FBDFCE;-3
;A40B2E8649392E80A7B03D8020950C38;-3
;3509F86A47025C66A137D1887B1E6C6D;-30
;FE1B336546894E2B214BA6956E3C5DB6;"-Hey, I must admit, I need your help. I want to make a ceremonial solstice robe, my old ones were stolen by bandits. Unfortunately, I've so many responsibilities as a village elder and can't go hunt for myself. You can receive pelts by hunting and skinning rabbits, they naturally could be found in meadows.";"嘿,没办法,我需要你的帮助.我想要做一件至日仪式袍,因为我旧的那件被盗贼偷走了. 不巧的是身为村子的长老我有太多的事情要负责了.你可以从在草地的兔子上剥皮获得皮毛."
;5A4E6EFC4C68A1D689942695ABE2CABE;/
;FD6BFBE147EBACFA93CE8EBA5F78FA63;/
;B9EEED6F49771580DE652E973D670BE4;/CLAN;/部落
;D83BAA9947C60D0BE3B2BB9487F373C2;/COMBAT;/战斗
;DD2259DA4AD9E8C34798EF902EBC28BD;/MAP;/地图
;41B79A0647C5E2DD15946EB469E08BEC;/OTHER;/其他
;544DFBA847FC49B4ED4DE99AF6749DAB;/clan;/部落
;8AE85017436A3466296985BC2EB1B984;/map;/地图
;97E5C9CD4448BDB9203579AAF96ECF55;/say;/说
;A253475B4596A2A4421AB58B43740286;/say;/说
;3371B190436B439D402C9DA9861D43B2;0
;9248A768452F5A960B857E8853BBC7DC;0
;F4235668404733DB07C9E28CADDA92C4;0
;FC1680AF4E4249B8375102AA89581A0F;0
;9DE82BA24185C40B07D76AA91E1065A0;00
;EDE6A9CD47C15BDBC4155F9B5DE4AB2F;00
;4D185620453E17F47399DF8B974243CD;02:40
;049BA23E4890156E3B831FA39667A0FD;1
;2B2C03CA4BCC81A81F6E53A144B46592;1
;422C13214F25C711D10CED9561D31914;1
;7C17BFD6433483931A1D2C8028332425;1
;DF25AB7C4E45D00AAF96929E5E75384B;1
;2B9982BE49872E45BBA4D0BBD423349F;1/3
;ADD8E08D49878F5C11AC588940C4F005;10
;C82326B04BDE6814C207A9992315AA47;10
;E9EA75FA44D54B5997CE2F8B3093E19A;10
;EE25C5D34510A2B129F7E79A1D639F27;10
;EE95376B4D0DAD6EEE75B591C32045D8;10
;3BF45C5C4A1BE03DE9E6558FE248BBCE;10,000k
;CD7701024C0E3F3D42FBD2B89C083D8B;100
;058B23464E92D03386FE60A8A4F70F26;100/100
;41DC7995478508063C9A0B9879577F27;100/100
;ACB10A034B4FAEA773864B97580F15CE;"10x10 Grid";10x10网格
;899753E149AE89E567C8678D1A15D791;12
;A01C57654C6FAE5C89D8E39F4FEABEC9;"12 096"
;E85A07E6468D638FA635668AE266CA3B;120
;62CFE6494D62A10B6F7F039C6158A5EC;128
;522AD7EC41648C2140AC9D9FEC25EFA0;15
;7592DC7644EEA1CF02CD2384A1ACADF1;15
;83337E7A4C49D04FC1B2E8BAC071AA05;16:43
;B0295B394C872ADA2AEC6A86E7C75AB7;17
;B202435C4089105D564074A18528C573;2
;9BA427CA452581E459057CA3A56E7900;2/10
;6D142DEE470263FFBAB7D5B2A85EB2BB;20
;23D184014832B66986C412ACB8E68F25;24
;C694DF314B88538E9DD5EC81FAD6AF11;25
;A742383440D6BCEDD5F9C4B89A4A8FEC;"25 m"
;173F994D4A475C311A56FD967119524D;"2D & 3D ART";"二维 & 三维美术"
;27A409C448DAF774D495B4A627A3954E;3
;ABB8B2E045AE59ECCBA2848EFA60D4B9;3
;C245EB964C88C609A26FDA955833C047;3
;C9CADC44434AB346D9AA9794A79675EB;3
;DE355F3E4DCC3D0FBAF06E83E0AB02AF;3
;483C143F41D0798D0342D58CD6077DA6;"3 - 8 (avg 5.4)";3-8（平均5.4）
;378F91FE4E47A3CC813D8D979EA7429F;39/88
;6EBD5F9A44CA40E25A9B399632B0AC39;39/88
;713C04C644CA4B8E302B978ED7896AA0;39/88
;F636C9944364C91535579CB04D7DCBCD;3:15:21
;C5025DD847AB1D42DE399AB3515D99D1;"3D Artist";三维美术家
;0468019B4DD86EEBB11D949C684FC732;"3D Environment Artist";三维环境美术家
;C72628834E4F8B314300E7AC17125993;40
;CF7A0498482D5DCEB1208B8B2136B6E0;40
;EF3E38484373B7926070EFA63058A38C;40/100
;1E8BA776423835A4CFF0C5898EA5C3E7;40/40
;6061B34D4525A3AAE60637934A017441;4000
;7CB7E28C4960D1FF19BEB3ACF7E4856F;45/100
;FA7650534F6E1524F9944EACF1648B02;45/100
;5C2A7455416197509D2623842609B043;5
;D2642D23472570A9D956D2B3ACD515BA;5
;094021DD4C075C449106A6ABF682614E;"50 m";50米
;218352504D36A99C8EE780B9FEDDAF42;"56 "
;633CED314BA3F1F0FCE932A34B9611C7;56/100
;58AFCE414C3C6F8AABFAE5A0FD6A03AA;"5x5 Grid";5x5网格
;F1D3CF514C9792B511B533B7F7B03DD7;6.5%
;237B9B874358AAAA938E309FB0331730;65/100
;8028AD404E72E3B4F8EFAC94FB63FDDD;65/100
;0276EDC64CDC39F1BEE7E8A8528751B9;7
;40969E3A4D9F3C1D1F5C27A1419A600F;7
;4EF9E79343D97B8A90FDC9915F5B16B6;7
;75297A9640ACC4B61FDC9FA68841802C;7
;E144A0F34A73D895698D3D825237D7E6;7
;E3D4398E40E310CD8BE723B7932B16DC;"7 Settlements";7个定居点
;73E741FA4FB395A0A2176B90EB5A41E7;"75 m";75米
;0E95DDE54681E04F6A8BC5A6CD42B460;888
;BF66421D4CABCA113E5FB9A8AC77B617;888
;CAF981314FEC04AF919EE8B5A916857A;888
;CD02B3BD49024215D0B9DD822FE3D12F;888
;F1D651BB4BBB0D6006D607A92C2852DA;888
;F3E834704D6D96D7609010B0BBC78FAA;888
;1159C3964F40C7A9CF0BEF931458826A;999
;3E7E54F2443EF56AE5A276BAE118AFDE;999
;A3FB418C4B7124BB1768D7A3C551E114;999
;1321E4E542651A85A1C259916BB5927C;"<msglog>Gained </><msglog_red>999</><msglog> experience</>";"<msglog>获得</><msglog_red>999</><msglog> 经验</>"
;93F334C94133958344E72EB5204A0D49;"<msglog>Reached level </><msglog_red>999</>";"<msglog>到达等级 </><msglog_red>999</>"
;44012DDE4B1C2F80ECA1FA83B3356BFC;>>
;EBDCAC474C0CA227BF09498CE87A7E60;"A Cap made of linen to put under a real helmet. Doesn't provide much protection, but better than nothing.";用亚麻布制成的帽子，放在真正的头盔下面。虽然不能提供太多的保护，但总比没有好。
;F579026D4787E97E73F8FDB6DC6B1094;"A New Home";回家
;E04156374C4115D39DA74CA62E241917;"A baked dish which is usually made of a pastry dough casing that contains a filling of various sweet or savoury ingredients.";一种烤制的菜肴，通常是用面团做外壳，里面装上各种甜味或咸味的馅料。
;B79DDC404751E07B9DD075A19AD2D121;"A bar of refined bronze";一根精制的青铜棒
;WalkerClimber.Description;"A buildable attachement that helps yank nomads onto a walker's deck for quick and easy boarding.";一个可建造的附加物，可以让游民更快更简单的登上翼行者船舱。
;1CC8F86F4A69877EF0A758AF25D698BB;"A ceramic material made by heating substances";通过加热物质制成的一种陶瓷材料
;14E4F6AD48402CDFB4FF269B8B821C36;"A change of pace will be good for me, I think. ";可能改变一下节奏对我来讲也是好事.
;9E276F6B442C7B573033A9B593E6AE88;"A cold welcome probably wasn’t what you were expecting, but can you blame us? We’re a small village where everyone knows one another, but none of us know you. ";你可能没想到我们会这么冷淡,但你要理解我们.我们这个小村子里大家都认识彼此,但是我们对你一无所知.
;3184E01F436E44FC6E981099F4EC5C57;"A colored material that is completely or nearly insoluble in water.";完全或几乎不溶于水的有色物质。
;DD1294994EDC3706CAD41781E1E419FE;"A colored material that is completely or nearly insoluble in water.";完全或几乎不溶于水的有色物质。
;61AE8E1B49B60D4E58A6BEBC31C24F85;"A common type of carbonate sedimentary rock.";一种常见类型的碳酸盐沉积岩。
;178720154BE3A6D54AA277B40F9FE971;"A dry coarse stem especially of a cereal grass.";干燥的粗茎，特别是谷类草的粗茎。
;PedestalChest.Description;"A durable chest with adaquate inventory space. Items are protected unless the chest is severely damaged.";一个耐用的宝箱，有足够的库存空间。除非宝箱被严重损坏，否则物品会受到保护。
;F3949E004DD106B6513AE6998E35D23D;"A fisherman always sees another fisherman from afar, that's true. I discover it for myself in the youth, but it's too precious to give a way it's secrets yet. So I may give you a bag with bites. That's more then engough to get the Golden Trout. But for that I've a request for your, I need you to bring 5 of pelts, my wife needs them to create me new robe for Solstice. Are we deal?";"渔夫总能远远就能认出另一名渔夫.我在年轻的时候发现了它,但是现在还不是交出它秘密的时候.所以我可以给你鱼饵.足够你钓出金鳟的了.但是我需要你给我带来5份皮毛.我妻子需要用来制作至日庆典用的袍子. 干不干？"
;CA9A6E894E7825428BD2198D3CC58251;"A hard fatty substance made from rendered animal fat.";由动物脂肪制成的硬性脂肪物质。
;C4099FC740CF8848706A2C8210BEF480;"A hard, crystalline mineral composed of silica.";一种由二氧化硅组成的坚硬的结晶性矿物。
;FE0AC60B449BB7CC6672B39D9C24FA67;"A high quality colored material that is completely or nearly insoluble in water.";一种高质量的彩色材料，完全或几乎不溶于水。
;Quarry.Description;"A huge crafting station uses torque to automatically mine stone, iron and other minerals within a certain radius.";一种需要矩力可以在一定半径内自动采石,铁矿还有其他矿物的巨大工作台。
;LumberMill.Description;"A huge crafting station uses torque to turn logs into tons of wood. Extremely efficient.";一种需要矩力可以将原木切割成大量木材巨大工作台。非常高效。
;84BB7CF7478273535BB9E892D374FB48;"A larger personal home, providing workstations to craft thatch, rope and hammers, which is required to build your first village hall. ";一个较大的个人住宅，提供制作茅草、绳子和锤子的工作站，这些工作站的产物是你建造第一个村庄大厅时都是所需要的。
;A6FB432D437AB2C4B0108DA28AAB724E;"A larger personal home, providing workstations to craft thatch, rope and hammers, which is required to build your first village hall. ";一个较大的个人住宅，提供制作茅草、绳子和锤子的工作站，这些工作站的产物是你建造第一个村庄大厅时都是所需要的。
;4E3852EF45A8EB8329CB6FB4A4D48167;"A layer of organic matter that accumulates on a lawn around the base of the grass plants";草坪上积聚在草地植物基部周围的一层有机物。
;SawbladeTool.Description;"A mechanical arm with a spinning saw blade attached to it harvests lumber from a distance. Requires torque while sawing.";一个上面连接着一个旋转的锯片的机械臂，可以从远处收割木材。锯木时需要矩力。
;SawbladeTool_2.Description;"A mechanical arm with a spinning saw blade attached to it harvests lumber from a distance. Requires torque while sawing.";一个上面连接着一个旋转的锯片的机械臂，可以从远处收割木材。锯木时需要矩力。
;8FCFBF204DC7CDAEB7CC0B9FA61BFBB2;"A merchant's life isn't easy, but at least I'm not a peasant toiling in the fields all day.";虽然当个商人也不容易,但是总比闲的乱晃的农民要好.
;D1B6F1B84958258666222389F2509B4B;"A merchant's life isn't easy, but at least I'm not a peasant toiling in the fields all day.";虽然当个商人也不容易,但是总比闲的乱晃的农民要好.
;D79776B2441BB70D9522FF8461D28BCB;"A merchant's life isn't easy, but at least I'm not a peasant toiling in the fields all day.";虽然当个商人也不容易,但是总比闲的乱晃的农民要好.
;6D5040564A3D731BCC56A29663AB9EA1;"A mixture of fragrant essential oils or aroma compounds, used to give an agreeable scent";芳香精油或芳香化合物的混合物，用于产生令人愉悦的香味。
;AFAF69174CB39295BF71F4B395B24BEF;"A natural protein fiber, some forms of which can be woven into textiles.";一种天然的蛋白质纤维，其某些形式可以织成纺织品。
;SmallWalkerBallista.Description;"A pedal-powered walker most nomads build to begin their journey on. Has an additional seat in the back with a built-in ballista!";一种大部分新手游民使用的踏板式翼行者。不仅有多的一个座位还有内置弩炮！
;FireflyWalker.Description;"A pedal-powered walker that nomads build when they want to begin their journey. Has a small deck and can be upgraded by building wings.";一种新手游民使用的踏板式翼行者。平台很小，可以装载机翼。
;SmallWalker.Description;"A pedal-powered walker used by nomads for short range transportation. Boasts a spacious inventory and can pack up to three individual structures.";一种新手游民在短途旅行中使用的踏板式翼行者。空间很大，可以打包装载3种建筑。
;6BF3AC88486043B5C32D298B06AD9400;"A piece of mineral crystal which, in cut and polished form, is used to make jewelry or other adornments";一块矿物晶体，以切割和抛光的形式，用于制作珠宝或其他装饰品。
;PoachingHut.Description;"A placeable that creates a mini-claim area in moderate radius. Additional resouces will go into this placeable instead of Proxy Walker.";一个可以在中等范围内创建一个可小范围占领的道具。额外的资源将进入这个道具，而不是代理翼行者中。
;9063717F485FFC93EB9C609795CF6D4A;"A plant with a growth habit of trailing or scandent stems, lianas or runners.";具有拖曳或攀缘茎的生长习性的植物，藤本植物或匐茎。
;BaseMaintenanceChest.Description;"A requirement for every Nomad's base. Prevents a base decaying over time with sufficient resources inside. Requires each resource a base is made of to properly maintain it.";是每个游民基地的需求.防止一个基地在内部有足够的资源的情况下，随着时间的推移而消失。需要构成这个基地的材料来进行维护。
;ToolPod.Description;"A rotating pod made to attach below walker decks. Houses a single tool, like a saw blade.";在翼行者甲板下面的小型吊舱，可以装比如锯刀之类的工具。
;SiegePod.Description;"A rotating pod made to attach below walker decks. Houses a single weapon.";在翼行者甲板下面的小型吊舱，可以装一种武器
;CE4B121D489FA1FB263863870C2B8ABE;"A seed, fruit, root, bark, or other plant substance primarily used for flavoring or coloring food.";主要用于给食物调味或着色的种子、果实、根、树皮或其他植物物质。
;29565F884EA1586CEF31EC9310D91859;"A set of basic clothing made from simple cloth.";一套用简单的布制作的基本服装。
;184E95114E00ACF96CB8B481E06B9B54;"A shared storage for your camp, to which your workers can deliver resources, food, and equipment. Whenever your settlers feel hungry, they are free to take some of the stored food.";营地的共享仓库，你的工人可以把资源、食物和装备存在这里。每当你的定居者感到饥饿时，他们可以自动消耗里面的食物。
;9043FE4544740B31AC367E8E6724346F;"A shared storage for your camp, to which your workers can deliver resources, food, and equipment. Whenever your settlers feel hungry, they are free to take some of the stored food.";营地的共享仓库，你的工人可以把资源、食物和装备存在这里。每当你的定居者感到饥饿时，他们可以自动消耗里面的食物。
;FF9EF7E44D176CC666933ABB6BB6EB09;"A show of hospitality is an easy way to earn some favor. You’ve got a campfire going at your shack, right? Put it to use, cook up some mushrooms or meat.";好客的表现是赢得好感的简单方法。你有一个篝火在你的小屋里，对吗？用它煮一些蘑菇或肉吧。
;68B07C9F4F659DF6256183BC6CBCF9BF;"A silvery metal that characteristically has a faint yellow hue.";一种银色的金属，其特点是具有微弱的黄色色调。
;5C5E61A74B5F3DD27A53F6A528B3107A;"A simple wooden staff.";一把简易木杖
;934A6521453C018424D0A99FB9AC7A79;"A small primitive source of heat for cooking basic foods. Require wood to maintain the fire.";用于烹饪基本食物的小型原始热源。需要木材来维持火势。
;FB42D1EC45ACA15BB25689A5692A03D9;"A small, hard, dry seed";一种小而硬的干种子
;Scaffolding.Description;"A stackable, elevated platform that allows for easier access to high places. Useful in walker construction.";一种可叠加的上升平台，可以让人更方便到高处。常在翼行者建造中使用。
;0F50452242B77832655EC0B58688CC71;"A staple food prepared from a dough of flour and water";由面粉和水制成的主食。
;C7D5A52A4957F1D56CD4BA96B65EA164;"A sturdy vambrace with an addition of leather gloves underneath. Good protection for any soldier on a field.";一个坚固的臂铠，下面还有一副皮手套。对战场上的任何士兵都有很好的保护作用。
;701EB5E84568F12B552EF09157DB97C3;"A type of fabric in which the cut threads are evenly distributed, with a short dense pile, giving it a distinctive soft feel.";一种织物，其切割线均匀分布，有短而密的绒毛，使其具有独特的柔软感觉。
;SmallChest.Description;"A weak chest with a small amount of inventory space. Items are protected unless the chest is severely damaged.";一个小容量的破宝箱。除非箱子坏了，否则里面的物品会安然无恙。
;0A957F79403B8D72BA4A9C957453CD35;"A wooden mallet perfect for erecting structures";一个非常适合搭建建筑的木槌
;95FA0FA046D6B71A714FAD8718074432;ABILITIES;能力
;32AE56E4406FCA27BACC6F925A031E5B;"ACCEPT AND CONTINUE";接受并继续
;DA5130A84B4F4F4317FC97A3A4F00EA1;ACTION;操作
;91BDF09847C43D24F924828961EA3BBC;"ADD ITEM TO WAREHOUSE LIST";将物品加入仓库清单
;RupuWalkerTotem_01.Description;"ADecorate your surroundings with this undeniable pinnacle of rupu ingenuity and artistry.";用这种无可否认的露普的独创性和艺术性的巅峰之作来装饰你的周围环境。
;89398CC944A89EEE8DDEA1A00D2DEFC5;ALL;全部
;90573479479A0CB54AE2B0B07A624F8B;"ALL ARMORS";所有装甲
;CBAFEB804565FFF503057DB04F9A2A80;"ALL ARMORS BOX";所有装甲盒
;C502D66A4F449A1355E983AA091D4A61;"ALL BOWS";所有弓
;B6823D5E4B1D2DE18D09A09809F1B991;"ALL RESOURCES";所有资源
;653198AF4F8B670D905F8BB50FE73FD7;"ALL WEAPONS";所有武器
;AC88F4B34D0AA046F4CB02AC157A06A9;"ALL WEAPONS BOX";全部武器箱
;FBE0E7564DDB9CFC2896A7A9C418D676;"ALL WEAPONS BOX";全部武器箱
;92B66ECC4150C44C1B0CB88B2EDA887A;ANIMATION;动画
;0720AFE84C73C1E4F7CE80A3E2B33D7D;"ANTI ALIASING METHOD";抗锯齿
;78B386694989204D849059A944C3BA91;"ANTI ALIASING QUALITY";抗锯齿质量
;9DD137F941939534D9A34184BECB0889;ATeemoMushroom;提莫蘑菇
;54117EC84C04853748FCA58E1451129A;"AUDIO & SOUNDTRACK";音频和原声带
;1F219F2D4EFAF5E2648DD380830093E5;"Abandoned Loot";被遗弃的战利品
;5D7CCC374CAA93E9A13B10BCACE01BA7;"Abandoned Loot";被遗弃的战利品
;7D496CA9400E4038DDD04185B2DEB207;"Abandoned Loot";被遗弃的战利品
;D604D1284E648C49D0BABBB6DE1560E5;"Abandoned Loot";被遗弃的战利品
;9C97E8C24F7655D43E867BA71418E56E;"Ability Points";能力点
;WallsWoodMediumDoor.Description;"Above average strength, can be packed on walkers.";有着比较高的力度，可以装载在翼行者上。
;WallsWoodMediumFloor.Description;"Above average strength, can be packed on walkers.";有着比较高的力度，可以装载在翼行者上。
;WallsWoodMediumFull.Description;"Above average strength, can be packed on walkers.";有着比较高的力度，可以装载在翼行者上。
;WallsWoodMediumHalf.Description;"Above average strength, can be packed on walkers.";有着比较高的力度，可以装载在翼行者上。
;WallsWoodMediumRoof.Description;"Above average strength, can be packed on walkers.";有着比较高的力度，可以装载在翼行者上。
;WallsWoodMediumWindow.Description;"Above average strength, can be packed on walkers.";有着比较高的力度，可以装载在翼行者上。
;WallsWoodMediumWindows.Description;"Above average strength, can be packed on walkers.";有着比较高的力度，可以装载在翼行者上。
;7C31F1924BFCF116DC218FA2D2E8ACA3;Abstraction
;37A1C3C5493C0C69CB60C8853765536B;Accelerate;加速
;E8C00A9D4C586982C4177BA929291A0D;Accept;接受
;74636BAF48A66176B5A80D9E3D6292E3;Accountant;会计
;875A1F0249CECE10BF50C49BC0C1830B;Active;现有
;7C751B864F0A6AEA190D82B917FAEFFF;"Active while on:";：时有效
;86A38174491A2A3AADF6C7B09E2805E9;"Active while on:";：时有效
;518FB8294675F278E9E204B83F238C86;Actor;演员
;E073218848FA9E360369CB898B08D1CE;"Actually, it's probably not the best idea to join me";可能加入我不是一个好主意.
;319B555442747EE9229B51A96CF00D43;"Actually, it's probably not the best idea to join me.";其实可能加入我不是一个好主意.
;DA23831F4A6EB4F9673F3FAB996DB8CC;"Actually, won't do it now";其实，现在不做.
;DE4E762B400E68AE76156C92B8AF7C78;Add;添加
;1BE8F7CA492B656C4EF61B882F09C1AB;"Add  tab";添加标签
;653413C245F152F8C0547CB7EEAB9F0F;"Add Item";添加物品
;3EE8E43848021EA26198F4BF374A6120;"Add Order";添加订单
;64FE08974ADB9ED968AD5893D1C7A016;"Add Squad";添加小队
;B52F89CB43D07A281F0A0F9510A261AF;"Add combat group";添加战斗小组
;Generic.CraftingHelp;"Add raw ingredients into the left container and select a recipe to craft. Hold SHIFT to craft multiple recipes.

Some items, like water, require you to equip a bottle before you can transport them. You can still drink it via RIGHT CLICK. 

More recipes can be unlocked in the Tech Tree.";"在左侧的容器中放入原材料后选择一份图纸来进行制作。按住 SHIFT 可以制作多份。
 
一些物品，比如水，需要你持有一个瓶子后才能取走。当然你还是可以按下鼠标右键来直接喝掉。

更多的图纸可以在科技树里解锁。"
